"GEOID10","CJEST_ID","water_cutoff","mean_area","min_area","max_area"
17001010100,562,"Semipermanently Flooded",1431.27843232599,1415.81836857997,1445.5576831822
17001010100,562,"Temporary Flooded",224.902991348559,132.472802338874,350.940250430015
17001010200,1378,"Intermittently Exposed",238.625431975734,232.421973276911,242.413240435799
17001010200,1378,"Intermittently Flooded",36.6567705830537,5.56347466879141,82.3044984184337
17001010200,1378,"Permanently Flooded",332.671774737852,332.671774737852,332.671774737852
17001010200,1378,"Seasonally Flooded",232.67267950459,221.562336998517,240.116052198107
17001010200,1378,"Seasonally Flooded/Saturated",237.44851076039,230.732894395634,241.479953321562
17001010200,1378,"Seasonally Saturated",232.67267950459,221.562336998517,240.116052198107
17001010200,1378,"Semipermanently Flooded",237.44851076039,230.732894395634,241.479953321562
17001010200,1378,"Temporary Flooded",36.6567705830537,5.56347466879141,82.3044984184337
17001010300,566,"Intermittently Exposed",501.383493670177,488.809742236245,509.630613883181
17001010300,566,"Intermittently Flooded",51.695652380548,14.388593044909,127.382955192414
17001010300,566,"Permanently Flooded",734.152106691867,734.152106691867,734.152106691867
17001010300,566,"Seasonally Flooded",490.921232098708,475.532754494461,500.56884239867
17001010300,566,"Seasonally Flooded/Saturated",495.11546046302,481.46092770652,503.937441988963
17001010300,566,"Seasonally Saturated",490.921232098708,475.532754494461,500.56884239867
17001010300,566,"Semipermanently Flooded",495.11546046302,481.46092770652,503.937441988963
17001010300,566,"Temporary Flooded",51.695652380548,14.388593044909,127.382955192414
17001010400,1053,"Intermittently Exposed",67.2991122968863,64.8194061836299,69.0540855644296
17001010400,1053,"Intermittently Flooded",9.91669029505979,2.4757445563588,26.4684085631999
17001010400,1053,"Permanently Flooded",137.765785838089,137.765785838089,137.765785838089
17001010400,1053,"Seasonally Flooded",66.0466429508208,63.0140382910392,68.1125850864318
17001010400,1053,"Seasonally Flooded/Saturated",66.3820846297685,63.4744634590454,68.3455904264364
17001010400,1053,"Seasonally Saturated",66.0466429508208,63.0140382910392,68.1125850864318
17001010400,1053,"Semipermanently Flooded",66.3820846297685,63.4744634590454,68.3455904264364
17001010400,1053,"Temporary Flooded",9.91669029505979,2.4757445563588,26.4684085631999
17001010500,832,"Intermittently Exposed",175.3048734645,174.380094440539,176.156159255598
17001010500,832,"Intermittently Flooded",44.8782592659419,30.2856608991754,58.230522072299
17001010500,832,"Permanently Flooded",181.488431857185,181.488431857185,181.488431857185
17001010500,832,"Seasonally Flooded",142.25178180726,128.843365301501,153.86041235859
17001010500,832,"Seasonally Flooded/Saturated",172.506918319297,170.861508100284,175.520097695555
17001010500,832,"Seasonally Saturated",142.25178180726,128.843365301501,153.86041235859
17001010500,832,"Semipermanently Flooded",172.506918319297,170.861508100284,175.520097695555
17001010500,832,"Temporary Flooded",44.8782592659419,30.2856608991754,58.230522072299
17001010600,1234,"Intermittently Exposed",780.939039296098,778.646094751897,781.759427090228
17001010600,1234,"Intermittently Flooded",396.065214465857,374.313566286091,419.818078392212
17001010600,1234,"Permanently Flooded",824.113108421971,824.113108421971,824.113108421971
17001010600,1234,"Seasonally Flooded",678.092276220956,672.23148354707,681.62743276208
17001010600,1234,"Seasonally Flooded/Saturated",772.000870400976,769.135341372216,773.09534938259
17001010600,1234,"Seasonally Saturated",678.092276220956,672.23148354707,681.62743276208
17001010600,1234,"Semipermanently Flooded",772.000870400976,769.135341372216,773.09534938259
17001010600,1234,"Temporary Flooded",396.065214465857,374.313566286091,419.818078392212
17003957600,698,"Intermittently Exposed",736.273994587232,733.098459311126,737.271272379933
17003957600,698,"Intermittently Flooded",170.638215129841,110.617742619479,303.32147592033
17003957600,698,"Permanently Flooded",756.236987061187,756.236987061187,756.236987061187
17003957600,698,"Seasonally Flooded",347.786429791476,312.292432760466,401.227951154916
17003957600,698,"Seasonally Flooded/Saturated",732.868206308129,726.745931281903,735.882110013648
17003957600,698,"Seasonally Saturated",347.786429791476,312.292432760466,401.227951154916
17003957600,698,"Semipermanently Flooded",732.868206308129,726.745931281903,735.882110013648
17003957600,698,"Temporary Flooded",170.638215129841,110.617742619479,303.32147592033
17003957700,642,"Intermittently Exposed",3208.61244984318,3203.90826873126,3209.77731440014
17003957700,642,"Intermittently Flooded",502.984904698445,395.425683864818,662.262425312242
17003957700,642,"Permanently Flooded",3223.88897365628,3223.88897365628,3223.88897365628
17003957700,642,"Seasonally Flooded",1682.60542752555,1615.08757340381,1754.4897453074
17003957700,642,"Seasonally Flooded/Saturated",3196.61115666833,3190.33966261659,3199.38356322832
17003957700,642,"Seasonally Saturated",1682.60542752555,1615.08757340381,1754.4897453074
17003957700,642,"Semipermanently Flooded",3196.61115666833,3190.33966261659,3199.38356322832
17003957700,642,"Temporary Flooded",502.984904698445,395.425683864818,662.262425312242
17003957800,697,"Intermittently Exposed",663.349271641543,663.349271641543,663.349271641543
17003957800,697,"Intermittently Flooded",318.874467782143,294.460720061859,336.672417874681
17003957800,697,"Permanently Flooded",663.349271641543,663.349271641543,663.349271641543
17003957800,697,"Seasonally Flooded",498.981963074913,489.133006916166,507.339224694825
17003957800,697,"Seasonally Flooded/Saturated",658.082451627171,653.78650575582,659.514433584288
17003957800,697,"Seasonally Saturated",498.981963074913,489.133006916166,507.339224694825
17003957800,697,"Semipermanently Flooded",658.082451627171,653.78650575582,659.514433584288
17003957800,697,"Temporary Flooded",318.874467782143,294.460720061859,336.672417874681
17003957900,699,"Intermittently Exposed",247.292858947333,247.292858947333,247.292858947333
17003957900,699,"Intermittently Flooded",125.738835376592,15.6345866882528,162.961338123929
17003957900,699,"Permanently Flooded",247.463403327331,247.463403327331,247.463403327331
17003957900,699,"Seasonally Flooded",196.351340142521,196.155932698311,196.937562475148
17003957900,699,"Seasonally Flooded/Saturated",247.151328252968,247.104151354846,247.292858947333
17003957900,699,"Seasonally Saturated",196.351340142521,196.155932698311,196.937562475148
17003957900,699,"Semipermanently Flooded",247.151328252968,247.104151354846,247.292858947333
17003957900,699,"Temporary Flooded",125.738835376592,15.6345866882528,162.961338123929
17005951200,59,"Intermittently Exposed",420.211600943771,407.569477410642,426.551191525601
17005951200,59,"Intermittently Flooded",52.3232406385642,14.2127485477987,119.428788782207
17005951200,59,"Permanently Flooded",514.017227617308,514.017227617308,514.017227617308
17005951200,59,"Seasonally Flooded",387.282033466924,373.854488711049,394.407610579608
17005951200,59,"Seasonally Flooded/Saturated",417.524233962661,404.612333610407,424.060827970527
17005951200,59,"Seasonally Saturated",387.282033466924,373.854488711049,394.407610579608
17005951200,59,"Semipermanently Flooded",417.524233962661,404.612333610407,424.060827970527
17005951200,59,"Temporary Flooded",52.3232406385642,14.2127485477987,119.428788782207
17005951300,270,"Intermittently Exposed",32.6597969816223,32.6597969816223,32.6597969816223
17005951300,270,"Intermittently Flooded",4.45529105817395,0.66886310912239,12.1843649209664
17005951300,270,"Permanently Flooded",32.6597969816223,32.6597969816223,32.6597969816223
17005951300,270,"Seasonally Flooded",31.3690562650346,30.7236859067408,32.6597969816223
17005951300,270,"Seasonally Flooded/Saturated",32.5882246238926,32.5524384450277,32.6597969816223
17005951300,270,"Seasonally Saturated",31.3690562650346,30.7236859067408,32.6597969816223
17005951300,270,"Semipermanently Flooded",32.5882246238926,32.5524384450277,32.6597969816223
17005951300,270,"Temporary Flooded",4.45529105817395,0.66886310912239,12.1843649209664
17005951400,269,"Intermittently Exposed",855.750091175686,841.259400538211,867.187116998677
17005951400,269,"Intermittently Flooded",64.4394489754649,16.7533753513293,126.480145193117
17005951400,269,"Permanently Flooded",992.003523211857,992.003523211857,992.003523211857
17005951400,269,"Seasonally Flooded",840.474118920741,819.424477267141,856.475730860276
17005951400,269,"Seasonally Flooded/Saturated",851.876460109303,837.088972202372,863.416498981658
17005951400,269,"Seasonally Saturated",840.474118920741,819.424477267141,856.475730860276
17005951400,269,"Semipermanently Flooded",851.876460109303,837.088972202372,863.416498981658
17005951400,269,"Temporary Flooded",64.4394489754649,16.7533753513293,126.480145193117
17005951500,271,"Intermittently Exposed",1318.3834811043,1311.84855472237,1321.6159992922
17005951500,271,"Intermittently Flooded",138.545491930076,43.1804112126879,264.286360015551
17005951500,271,"Permanently Flooded",1395.95869034119,1395.95869034119,1395.95869034119
17005951500,271,"Seasonally Flooded",1261.70111989393,1239.82749930784,1283.93992942794
17005951500,271,"Seasonally Flooded/Saturated",1310.38191041356,1298.75273877986,1315.48214935845
17005951500,271,"Seasonally Saturated",1261.70111989393,1239.82749930784,1283.93992942794
17005951500,271,"Semipermanently Flooded",1310.38191041356,1298.75273877986,1315.48214935845
17005951500,271,"Temporary Flooded",138.545491930076,43.1804112126879,264.286360015551
17007010100,9,"Intermittently Exposed",18.8725748510998,18.8725748510998,18.8725748510998
17007010100,9,"Intermittently Flooded",1.88587462973257,0.691343677874334,5.14935036149551
17007010100,9,"Permanently Flooded",21.7873910949786,21.7873910949786,21.7873910949786
17007010100,9,"Seasonally Flooded",11.6163639780298,10.6683848191848,14.1401843307528
17007010100,9,"Seasonally Flooded/Saturated",17.3759378133054,17.3759378133054,17.3759378133054
17007010100,9,"Seasonally Saturated",11.6163639780298,10.6683848191848,14.1401843307528
17007010100,9,"Semipermanently Flooded",17.3759378133054,17.3759378133054,17.3759378133054
17007010100,9,"Temporary Flooded",1.88587462973257,0.691343677874334,5.14935036149551
17007010200,10,"Intermittently Exposed",3.50645551146895,3.50645551146895,3.50645551146895
17007010200,10,"Intermittently Flooded",1.50675688183903,1.50675688183903,1.50675688183903
17007010200,10,"Permanently Flooded",3.50645551146895,3.50645551146895,3.50645551146895
17007010200,10,"Seasonally Flooded",3.50645551146895,3.50645551146895,3.50645551146895
17007010200,10,"Seasonally Flooded/Saturated",3.50645551146895,3.50645551146895,3.50645551146895
17007010200,10,"Seasonally Saturated",3.50645551146895,3.50645551146895,3.50645551146895
17007010200,10,"Semipermanently Flooded",3.50645551146895,3.50645551146895,3.50645551146895
17007010200,10,"Temporary Flooded",1.50675688183903,1.50675688183903,1.50675688183903
17007010300,13,"Intermittently Exposed",1.91496124268714,1.91496124268714,1.91496124268714
17007010300,13,"Intermittently Flooded",1.26964927829581,0,1.91496124268714
17007010300,13,"Permanently Flooded",1.91496124268714,1.91496124268714,1.91496124268714
17007010300,13,"Seasonally Flooded",1.48009223298474,1.26265772813353,1.91496124268714
17007010300,13,"Seasonally Flooded/Saturated",1.91496124268714,1.91496124268714,1.91496124268714
17007010300,13,"Seasonally Saturated",1.48009223298474,1.26265772813353,1.91496124268714
17007010300,13,"Semipermanently Flooded",1.91496124268714,1.91496124268714,1.91496124268714
17007010300,13,"Temporary Flooded",1.26964927829581,0,1.91496124268714
17007010400,11,"Intermittently Exposed",341.065472050297,336.471388456487,342.816861345244
17007010400,11,"Intermittently Flooded",61.5349968842828,14.6615328994002,91.5858589498901
17007010400,11,"Permanently Flooded",345.759550031946,345.759550031946,345.759550031946
17007010400,11,"Seasonally Flooded",136.519656149282,102.53221330056,157.692012255978
17007010400,11,"Seasonally Flooded/Saturated",338.674063021097,333.072991203637,341.085818037112
17007010400,11,"Seasonally Saturated",136.444281688952,102.43171402012,157.692012255978
