"county","wetland_type","water_cutoff","mean","min","max"
"Ford","Freshwater Forested/Shrub Wetland","Seasonally Flooded",70.4924393878714,68.4100407094819,71.4670348346487
"Ford","Freshwater Forested/Shrub Wetland","Seasonally Flooded/Saturated",109.551654763666,109.551654763666,109.551654763666
"Ford","Freshwater Forested/Shrub Wetland","Seasonally Saturated",70.4924393878714,68.4100407094819,71.4670348346487
"Ford","Freshwater Forested/Shrub Wetland","Semipermanently Flooded",109.551654763666,109.551654763666,109.551654763666
"Ford","Freshwater Forested/Shrub Wetland","Temporary Flooded",10.1525809270783,2.22231751176484,17.3510859214505
"Ford","Freshwater Pond","Intermittently Exposed",4.56236677017918,4.28021361636365,4.65641782145102
"Ford","Freshwater Pond","Intermittently Flooded",2.30029848072708,1.08775627161256,3.5145726012008
"Ford","Freshwater Pond","Permanently Flooded",31.2483224800126,31.2483224800126,31.2483224800126
"Ford","Freshwater Pond","Seasonally Flooded",2.30029848072708,1.08775627161256,3.5145726012008
"Ford","Freshwater Pond","Seasonally Flooded/Saturated",2.30029848072708,1.08775627161256,3.5145726012008
"Ford","Freshwater Pond","Seasonally Saturated",2.30029848072708,1.08775627161256,3.5145726012008
"Ford","Freshwater Pond","Semipermanently Flooded",2.30029848072708,1.08775627161256,3.5145726012008
"Ford","Freshwater Pond","Temporary Flooded",2.30029848072708,1.08775627161256,3.5145726012008
"Franklin","Freshwater Emergent Wetland","Intermittently Exposed",447.904870000808,444.504906193765,452.82693947006
"Franklin","Freshwater Emergent Wetland","Intermittently Flooded",147.97518874154,35.5763214257939,287.860722207536
"Franklin","Freshwater Emergent Wetland","Permanently Flooded",457.596088474869,457.596088474869,457.596088474869
"Franklin","Freshwater Emergent Wetland","Seasonally Flooded",283.154689881788,227.216618452194,346.22468113669
"Franklin","Freshwater Emergent Wetland","Seasonally Flooded/Saturated",392.50723437176,377.449890147568,410.839887605371
"Franklin","Freshwater Emergent Wetland","Seasonally Saturated",283.154689881788,227.216618452194,346.22468113669
"Franklin","Freshwater Emergent Wetland","Semipermanently Flooded",392.50723437176,377.449890147568,410.839887605371
"Franklin","Freshwater Emergent Wetland","Temporary Flooded",147.97518874154,35.5763214257939,287.860722207536
"Franklin","Freshwater Forested/Shrub Wetland","Intermittently Exposed",7855.85006958435,7849.71865519993,7858.89697039971
"Franklin","Freshwater Forested/Shrub Wetland","Intermittently Flooded",909.504668547232,184.669447936998,2109.2483962016
"Franklin","Freshwater Forested/Shrub Wetland","Permanently Flooded",7876.97145188069,7876.97145188069,7876.97145188069
"Franklin","Freshwater Forested/Shrub Wetland","Seasonally Flooded",5762.42254583127,5470.64606222117,6140.4208143889
"Franklin","Freshwater Forested/Shrub Wetland","Seasonally Flooded/Saturated",7457.81322717635,7341.99842539481,7564.895319072
"Franklin","Freshwater Forested/Shrub Wetland","Seasonally Saturated",5762.42254583127,5470.64606222117,6140.4208143889
"Franklin","Freshwater Forested/Shrub Wetland","Semipermanently Flooded",7457.81322717635,7341.99842539481,7564.895319072
"Franklin","Freshwater Forested/Shrub Wetland","Temporary Flooded",909.504668547232,184.669447936998,2109.2483962016
"Franklin","Freshwater Pond","Intermittently Exposed",169.780821097027,127.230008180954,199.040765183103
"Franklin","Freshwater Pond","Intermittently Flooded",125.395808708023,68.0545376344941,167.454678483913
"Franklin","Freshwater Pond","Permanently Flooded",519.022666096011,519.022666096011,519.022666096011
"Franklin","Freshwater Pond","Seasonally Flooded",125.395808708023,68.0545376344941,167.454678483913
"Franklin","Freshwater Pond","Seasonally Flooded/Saturated",125.395808708023,68.0545376344941,167.454678483913
"Franklin","Freshwater Pond","Seasonally Saturated",125.395808708023,68.0545376344941,167.454678483913
"Franklin","Freshwater Pond","Semipermanently Flooded",125.395808708023,68.0545376344941,167.454678483913
"Franklin","Freshwater Pond","Temporary Flooded",125.395808708023,68.0545376344941,167.454678483913
"Fulton","Freshwater Emergent Wetland","Intermittently Exposed",380.03975232101,380.03975232101,380.03975232101
"Fulton","Freshwater Emergent Wetland","Intermittently Flooded",110.144730796554,30.4039041586316,188.270106504552
"Fulton","Freshwater Emergent Wetland","Permanently Flooded",380.03975232101,380.03975232101,380.03975232101
"Fulton","Freshwater Emergent Wetland","Seasonally Flooded",237.796790922865,198.349175477961,277.228394278678
"Fulton","Freshwater Emergent Wetland","Seasonally Flooded/Saturated",340.700705957856,330.541794939236,356.646955108447
"Fulton","Freshwater Emergent Wetland","Seasonally Saturated",237.796790922865,198.349175477961,277.228394278678
"Fulton","Freshwater Emergent Wetland","Semipermanently Flooded",340.700705957856,330.541794939236,356.646955108447
"Fulton","Freshwater Emergent Wetland","Temporary Flooded",110.144730796554,30.4039041586316,188.270106504552
"Fulton","Freshwater Forested/Shrub Wetland","Intermittently Exposed",1815.43853562742,1815.43853562742,1815.43853562742
"Fulton","Freshwater Forested/Shrub Wetland","Intermittently Flooded",211.416922677673,89.4879301985098,410.638178166816
"Fulton","Freshwater Forested/Shrub Wetland","Permanently Flooded",1815.43853562742,1815.43853562742,1815.43853562742
"Fulton","Freshwater Forested/Shrub Wetland","Seasonally Flooded",1676.02560115741,1653.2069969785,1694.16981467919
"Fulton","Freshwater Forested/Shrub Wetland","Seasonally Flooded/Saturated",1811.97303326857,1810.47605792076,1812.81998528264
"Fulton","Freshwater Forested/Shrub Wetland","Seasonally Saturated",1676.02560115741,1653.2069969785,1694.16981467919
"Fulton","Freshwater Forested/Shrub Wetland","Semipermanently Flooded",1811.97303326857,1810.47605792076,1812.81998528264
"Fulton","Freshwater Forested/Shrub Wetland","Temporary Flooded",211.416922677673,89.4879301985098,410.638178166816
"Fulton","Freshwater Pond","Intermittently Exposed",170.363501714743,119.261850295745,211.235114216965
"Fulton","Freshwater Pond","Intermittently Flooded",144.336231046316,87.5233824885598,188.681752517734
"Fulton","Freshwater Pond","Permanently Flooded",603.973164893031,603.973164893031,603.973164893031
"Fulton","Freshwater Pond","Seasonally Flooded",145.945019830277,89.2045317142536,190.095259109754
"Fulton","Freshwater Pond","Seasonally Flooded/Saturated",156.834012071244,100.225718009108,200.719863242946
"Fulton","Freshwater Pond","Seasonally Saturated",145.945019830277,89.2045317142536,190.095259109754
"Fulton","Freshwater Pond","Semipermanently Flooded",156.834012071244,100.225718009108,200.719863242946
"Fulton","Freshwater Pond","Temporary Flooded",144.336231046316,87.5233824885598,188.681752517734
"Gallatin","Freshwater Emergent Wetland","Intermittently Exposed",169.568612273105,169.568612273105,169.568612273105
"Gallatin","Freshwater Emergent Wetland","Intermittently Flooded",67.9627225254072,33.4787435298422,103.635339986735
"Gallatin","Freshwater Emergent Wetland","Permanently Flooded",169.568612273105,169.568612273105,169.568612273105
"Gallatin","Freshwater Emergent Wetland","Seasonally Flooded",118.655172034706,109.528460164408,134.831745710207
"Gallatin","Freshwater Emergent Wetland","Seasonally Flooded/Saturated",145.652958255131,142.410602555318,155.301993936209
"Gallatin","Freshwater Emergent Wetland","Seasonally Saturated",118.655172034706,109.528460164408,134.831745710207
"Gallatin","Freshwater Emergent Wetland","Semipermanently Flooded",145.652958255131,142.410602555318,155.301993936209
"Gallatin","Freshwater Emergent Wetland","Temporary Flooded",67.9627225254072,33.4787435298422,103.635339986735
"Gallatin","Freshwater Forested/Shrub Wetland","Intermittently Exposed",5532.02813445796,5532.02813445796,5532.02813445796
"Gallatin","Freshwater Forested/Shrub Wetland","Intermittently Flooded",1193.13881000196,464.54091831365,2161.04606728015
"Gallatin","Freshwater Forested/Shrub Wetland","Permanently Flooded",5532.02813445796,5532.02813445796,5532.02813445796
"Gallatin","Freshwater Forested/Shrub Wetland","Seasonally Flooded",3926.1737057112,3660.97943983528,4321.3121627659
"Gallatin","Freshwater Forested/Shrub Wetland","Seasonally Flooded/Saturated",5302.95496908897,5257.10284774454,5382.95598270571
"Gallatin","Freshwater Forested/Shrub Wetland","Seasonally Saturated",3926.1737057112,3660.97943983528,4321.3121627659
"Gallatin","Freshwater Forested/Shrub Wetland","Semipermanently Flooded",5302.95496908897,5257.10284774454,5382.95598270571
"Gallatin","Freshwater Forested/Shrub Wetland","Temporary Flooded",1193.13881000196,464.54091831365,2161.04606728015
"Gallatin","Freshwater Pond","Intermittently Exposed",57.7659194119478,42.7767220122325,62.9020497699028
"Gallatin","Freshwater Pond","Intermittently Flooded",34.824558038523,14.1714296673996,49.6029362910446
"Gallatin","Freshwater Pond","Permanently Flooded",113.456558489598,113.456558489598,113.456558489598
"Gallatin","Freshwater Pond","Seasonally Flooded",34.824558038523,14.1714296673996,49.6029362910446
"Gallatin","Freshwater Pond","Seasonally Flooded/Saturated",34.824558038523,14.1714296673996,49.6029362910446
"Gallatin","Freshwater Pond","Seasonally Saturated",34.824558038523,14.1714296673996,49.6029362910446
"Gallatin","Freshwater Pond","Semipermanently Flooded",34.824558038523,14.1714296673996,49.6029362910446
"Gallatin","Freshwater Pond","Temporary Flooded",34.824558038523,14.1714296673996,49.6029362910446
"Greene","Freshwater Emergent Wetland","Intermittently Exposed",128.356528036697,128.356528036697,128.356528036697
"Greene","Freshwater Emergent Wetland","Intermittently Flooded",53.3084062062458,19.8128197783829,82.6971453376361
"Greene","Freshwater Emergent Wetland","Permanently Flooded",128.356528036697,128.356528036697,128.356528036697
"Greene","Freshwater Emergent Wetland","Seasonally Flooded",91.1475298861061,65.5407034487095,110.756560387035
"Greene","Freshwater Emergent Wetland","Seasonally Flooded/Saturated",119.060770765355,117.839387756591,120.599247982835
"Greene","Freshwater Emergent Wetland","Seasonally Saturated",91.1475298861061,65.5407034487095,110.756560387035
"Greene","Freshwater Emergent Wetland","Semipermanently Flooded",119.060770765355,117.839387756591,120.599247982835
"Greene","Freshwater Emergent Wetland","Temporary Flooded",53.3084062062458,19.8128197783829,82.6971453376361
"Greene","Freshwater Forested/Shrub Wetland","Intermittently Exposed",2206.96488523173,2206.96488523173,2206.96488523173
"Greene","Freshwater Forested/Shrub Wetland","Intermittently Flooded",280.453537139248,137.244410725029,517.746162860718
"Greene","Freshwater Forested/Shrub Wetland","Permanently Flooded",2206.96488523173,2206.96488523173,2206.96488523173
"Greene","Freshwater Forested/Shrub Wetland","Seasonally Flooded",1972.19476996143,1898.21492098277,2084.27090305081
"Greene","Freshwater Forested/Shrub Wetland","Seasonally Flooded/Saturated",2206.96488523173,2206.96488523173,2206.96488523173
"Greene","Freshwater Forested/Shrub Wetland","Seasonally Saturated",1972.19476996143,1898.21492098277,2084.27090305081
"Greene","Freshwater Forested/Shrub Wetland","Semipermanently Flooded",2206.96488523173,2206.96488523173,2206.96488523173
"Greene","Freshwater Forested/Shrub Wetland","Temporary Flooded",280.453537139248,137.244410725029,517.746162860718
"Greene","Freshwater Pond","Intermittently Exposed",61.271537158693,40.3852889074031,80.1609953790069
"Greene","Freshwater Pond","Intermittently Flooded",49.9482783632424,26.7109700765807,72.8253435644622
"Greene","Freshwater Pond","Permanently Flooded",440.964914140968,440.964914140968,440.964914140968
"Greene","Freshwater Pond","Seasonally Flooded",49.9482783632424,26.7109700765807,72.8253435644622
"Greene","Freshwater Pond","Seasonally Flooded/Saturated",49.9482783632424,26.7109700765807,72.8253435644622
"Greene","Freshwater Pond","Seasonally Saturated",49.9482783632424,26.7109700765807,72.8253435644622
"Greene","Freshwater Pond","Semipermanently Flooded",49.9482783632424,26.7109700765807,72.8253435644622
"Greene","Freshwater Pond","Temporary Flooded",49.9482783632424,26.7109700765807,72.8253435644622
"Grundy","Freshwater Emergent Wetland","Intermittently Exposed",0,0,0
"Grundy","Freshwater Emergent Wetland","Intermittently Flooded",0,0,0
"Grundy","Freshwater Emergent Wetland","Permanently Flooded",0,0,0
"Grundy","Freshwater Emergent Wetland","Seasonally Flooded",0,0,0
"Grundy","Freshwater Emergent Wetland","Seasonally Flooded/Saturated",0,0,0
"Grundy","Freshwater Emergent Wetland","Seasonally Saturated",0,0,0
"Grundy","Freshwater Emergent Wetland","Semipermanently Flooded",0,0,0
"Grundy","Freshwater Emergent Wetland","Temporary Flooded",0,0,0
"Grundy","Freshwater Forested/Shrub Wetland","Intermittently Exposed",0,0,0
"Grundy","Freshwater Forested/Shrub Wetland","Intermittently Flooded",0,0,0
"Grundy","Freshwater Forested/Shrub Wetland","Permanently Flooded",0,0,0
"Grundy","Freshwater Forested/Shrub Wetland","Seasonally Flooded",0,0,0
"Grundy","Freshwater Forested/Shrub Wetland","Seasonally Flooded/Saturated",0,0,0
"Grundy","Freshwater Forested/Shrub Wetland","Seasonally Saturated",0,0,0
"Grundy","Freshwater Forested/Shrub Wetland","Semipermanently Flooded",0,0,0
"Grundy","Freshwater Forested/Shrub Wetland","Temporary Flooded",0,0,0
"Grundy","Freshwater Pond","Intermittently Exposed",0,0,0
"Grundy","Freshwater Pond","Intermittently Flooded",0,0,0
"Grundy","Freshwater Pond","Permanently Flooded",0,0,0
"Grundy","Freshwater Pond","Seasonally Flooded",0,0,0
"Grundy","Freshwater Pond","Seasonally Flooded/Saturated",0,0,0
"Grundy","Freshwater Pond","Seasonally Saturated",0,0,0
"Grundy","Freshwater Pond","Semipermanently Flooded",0,0,0
"Grundy","Freshwater Pond","Temporary Flooded",0,0,0
"Hamilton","Freshwater Emergent Wetland","Intermittently Exposed",55.6545167635014,55.6545167635014,55.6545167635014
"Hamilton","Freshwater Emergent Wetland","Intermittently Flooded",21.24267190977,3.18573783242597,50.0440446291021
"Hamilton","Freshwater Emergent Wetland","Permanently Flooded",55.6545167635014,55.6545167635014,55.6545167635014
"Hamilton","Freshwater Emergent Wetland","Seasonally Flooded",49.6765179669075,46.7642315412344,53.7650749161759
"Hamilton","Freshwater Emergent Wetland","Seasonally Flooded/Saturated",53.4729506027915,52.7061354812329,54.5179316211648
"Hamilton","Freshwater Emergent Wetland","Seasonally Saturated",49.6765179669075,46.7642315412344,53.7650749161759
"Hamilton","Freshwater Emergent Wetland","Semipermanently Flooded",53.4729506027915,52.7061354812329,54.5179316211648
"Hamilton","Freshwater Emergent Wetland","Temporary Flooded",21.24267190977,3.18573783242597,50.0440446291021
"Hamilton","Freshwater Forested/Shrub Wetland","Intermittently Exposed",2110.60088735905,2110.60088735905,2110.60088735905
"Hamilton","Freshwater Forested/Shrub Wetland","Intermittently Flooded",329.579765182024,25.4074918398612,997.392074808534
"Hamilton","Freshwater Forested/Shrub Wetland","Permanently Flooded",2110.60088735905,2110.60088735905,2110.60088735905
"Hamilton","Freshwater Forested/Shrub Wetland","Seasonally Flooded",2022.37937590742,2002.52143929817,2060.71511142461
"Hamilton","Freshwater Forested/Shrub Wetland","Seasonally Flooded/Saturated",2108.54965898164,2108.54965898164,2108.54965898164
"Hamilton","Freshwater Forested/Shrub Wetland","Seasonally Saturated",2022.37937590742,2002.52143929817,2060.71511142461
"Hamilton","Freshwater Forested/Shrub Wetland","Semipermanently Flooded",2108.54965898164,2108.54965898164,2108.54965898164
"Hamilton","Freshwater Forested/Shrub Wetland","Temporary Flooded",329.579765182024,25.4074918398612,997.392074808534
"Hamilton","Freshwater Pond","Intermittently Exposed",90.4385617747482,56.8673309144776,116.422961091732
"Hamilton","Freshwater Pond","Intermittently Flooded",81.148795425629,46.5769217682797,107.556152751466
"Hamilton","Freshwater Pond","Permanently Flooded",286.669111363433,286.669111363433,286.669111363433
"Hamilton","Freshwater Pond","Seasonally Flooded",81.148795425629,46.5769217682797,107.556152751466
"Hamilton","Freshwater Pond","Seasonally Flooded/Saturated",81.1935419020214,46.6216682446721,107.600899227859
"Hamilton","Freshwater Pond","Seasonally Saturated",81.148795425629,46.5769217682797,107.556152751466
"Hamilton","Freshwater Pond","Semipermanently Flooded",81.1935419020214,46.6216682446721,107.600899227859
"Hamilton","Freshwater Pond","Temporary Flooded",81.148795425629,46.5769217682797,107.556152751466
"Hancock","Freshwater Emergent Wetland","Intermittently Exposed",367.51222468975,367.51222468975,367.51222468975
"Hancock","Freshwater Emergent Wetland","Intermittently Flooded",104.484984331633,22.5244525908071,185.603993254733
"Hancock","Freshwater Emergent Wetland","Permanently Flooded",367.51222468975,367.51222468975,367.51222468975
"Hancock","Freshwater Emergent Wetland","Seasonally Flooded",265.513790005044,229.052028467989,291.950002223625
"Hancock","Freshwater Emergent Wetland","Seasonally Flooded/Saturated",340.88261030041,338.390296530318,343.198933968833
"Hancock","Freshwater Emergent Wetland","Seasonally Saturated",265.513790005044,229.052028467989,291.950002223625
"Hancock","Freshwater Emergent Wetland","Semipermanently Flooded",340.88261030041,338.390296530318,343.198933968833
"Hancock","Freshwater Emergent Wetland","Temporary Flooded",104.484984331633,22.5244525908071,185.603993254733
"Hancock","Freshwater Forested/Shrub Wetland","Intermittently Exposed",2822.65814835108,2822.65814835108,2822.65814835108
"Hancock","Freshwater Forested/Shrub Wetland","Intermittently Flooded",297.556399014777,110.342709375182,598.909269447575
"Hancock","Freshwater Forested/Shrub Wetland","Permanently Flooded",2822.65814835108,2822.65814835108,2822.65814835108
"Hancock","Freshwater Forested/Shrub Wetland","Seasonally Flooded",2591.15482263343,2545.12214521466,2624.46182503991
"Hancock","Freshwater Forested/Shrub Wetland","Seasonally Flooded/Saturated",2822.65814835108,2822.65814835108,2822.65814835108
"Hancock","Freshwater Forested/Shrub Wetland","Seasonally Saturated",2591.15482263343,2545.12214521466,2624.46182503991
"Hancock","Freshwater Forested/Shrub Wetland","Semipermanently Flooded",2822.65814835108,2822.65814835108,2822.65814835108
"Hancock","Freshwater Forested/Shrub Wetland","Temporary Flooded",297.556399014777,110.342709375182,598.909269447575
"Hancock","Freshwater Pond","Intermittently Exposed",152.374037799251,98.2405416933544,192.96370669251
"Hancock","Freshwater Pond","Intermittently Flooded",143.502282714246,86.8291837540491,186.918249299823
"Hancock","Freshwater Pond","Permanently Flooded",474.734641570486,474.734641570486,474.734641570486
"Hancock","Freshwater Pond","Seasonally Flooded",143.623370905438,87.0108160408369,186.918249299823
"Hancock","Freshwater Pond","Seasonally Flooded/Saturated",144.972939401314,88.3603845367127,188.267817795699
"Hancock","Freshwater Pond","Seasonally Saturated",143.623370905438,87.0108160408369,186.918249299823
"Hancock","Freshwater Pond","Semipermanently Flooded",144.972939401314,88.3603845367127,188.267817795699
"Hancock","Freshwater Pond","Temporary Flooded",143.502282714246,86.8291837540491,186.918249299823
"Hardin","Freshwater Emergent Wetland","Intermittently Exposed",72.8952072957917,72.8952072957917,72.8952072957917
"Hardin","Freshwater Emergent Wetland","Intermittently Flooded",30.8103185832671,19.9537135736227,36.1289896736405
"Hardin","Freshwater Emergent Wetland","Permanently Flooded",72.8952072957917,72.8952072957917,72.8952072957917
"Hardin","Freshwater Emergent Wetland","Seasonally Flooded",67.4261263252099,63.7898947428182,69.4806215258975
"Hardin","Freshwater Emergent Wetland","Seasonally Flooded/Saturated",71.7504279895934,71.6339841604259,71.7737167554269
"Hardin","Freshwater Emergent Wetland","Seasonally Saturated",67.4261263252099,63.7898947428182,69.4806215258975
"Hardin","Freshwater Emergent Wetland","Semipermanently Flooded",71.7504279895934,71.6339841604259,71.7737167554269
"Hardin","Freshwater Emergent Wetland","Temporary Flooded",30.8103185832671,19.9537135736227,36.1289896736405
"Hardin","Freshwater Forested/Shrub Wetland","Intermittently Exposed",701.500739830714,701.500739830714,701.500739830714
"Hardin","Freshwater Forested/Shrub Wetland","Intermittently Flooded",70.4849676522484,39.4078903210608,132.646440459198
"Hardin","Freshwater Forested/Shrub Wetland","Permanently Flooded",701.500739830714,701.500739830714,701.500739830714
"Hardin","Freshwater Forested/Shrub Wetland","Seasonally Flooded",633.827957477779,625.501001278039,637.181018413354
"Hardin","Freshwater Forested/Shrub Wetland","Seasonally Flooded/Saturated",700.464962867288,698.651857206228,701.069331420974
"Hardin","Freshwater Forested/Shrub Wetland","Seasonally Saturated",633.827957477779,625.501001278039,637.181018413354
"Hardin","Freshwater Forested/Shrub Wetland","Semipermanently Flooded",700.464962867288,698.651857206228,701.069331420974
"Hardin","Freshwater Forested/Shrub Wetland","Temporary Flooded",70.4849676522484,39.4078903210608,132.646440459198
"Hardin","Freshwater Pond","Intermittently Exposed",51.5523637520488,47.4736384512321,52.9651470026329
"Hardin","Freshwater Pond","Intermittently Flooded",26.4486943078074,22.3699690069908,27.8614775583915
"Hardin","Freshwater Pond","Permanently Flooded",86.6987451049192,86.6253036661669,86.8015222411717
"Hardin","Freshwater Pond","Seasonally Flooded",26.4486943078074,22.3699690069908,27.8614775583915
"Hardin","Freshwater Pond","Seasonally Flooded/Saturated",26.4486943078074,22.3699690069908,27.8614775583915
"Hardin","Freshwater Pond","Seasonally Saturated",26.4486943078074,22.3699690069908,27.8614775583915
"Hardin","Freshwater Pond","Semipermanently Flooded",26.4486943078074,22.3699690069908,27.8614775583915
"Hardin","Freshwater Pond","Temporary Flooded",26.4486943078074,22.3699690069908,27.8614775583915
"Henderson","Freshwater Emergent Wetland","Intermittently Exposed",273.29182003549,273.29182003549,273.29182003549
"Henderson","Freshwater Emergent Wetland","Intermittently Flooded",169.627657345801,140.678962861697,192.690022799489
"Henderson","Freshwater Emergent Wetland","Permanently Flooded",273.29182003549,273.29182003549,273.29182003549
"Henderson","Freshwater Emergent Wetland","Seasonally Flooded",194.241540652914,176.771235487681,206.196642694835
"Henderson","Freshwater Emergent Wetland","Seasonally Flooded/Saturated",236.910629991508,230.418508827434,241.747972271719
"Henderson","Freshwater Emergent Wetland","Seasonally Saturated",194.241540652914,176.771235487681,206.196642694835
"Henderson","Freshwater Emergent Wetland","Semipermanently Flooded",236.910629991508,230.418508827434,241.747972271719
"Henderson","Freshwater Emergent Wetland","Temporary Flooded",169.627657345801,140.678962861697,192.690022799489
"Henderson","Freshwater Forested/Shrub Wetland","Intermittently Exposed",2699.60230475275,2699.60230475275,2699.60230475275
"Henderson","Freshwater Forested/Shrub Wetland","Intermittently Flooded",634.759126476876,524.508141616932,826.659917508032
"Henderson","Freshwater Forested/Shrub Wetland","Permanently Flooded",2699.60230475275,2699.60230475275,2699.60230475275
"Henderson","Freshwater Forested/Shrub Wetland","Seasonally Flooded",1506.43929387312,1438.56528968557,1624.07242295957
"Henderson","Freshwater Forested/Shrub Wetland","Seasonally Flooded/Saturated",2568.97194006433,2549.10004236515,2593.83248544478
"Henderson","Freshwater Forested/Shrub Wetland","Seasonally Saturated",1506.43929387312,1438.56528968557,1624.07242295957
"Henderson","Freshwater Forested/Shrub Wetland","Semipermanently Flooded",2568.97194006433,2549.10004236515,2593.83248544478
"Henderson","Freshwater Forested/Shrub Wetland","Temporary Flooded",634.759126476876,524.508141616932,826.659917508032
"Henderson","Freshwater Pond","Intermittently Exposed",91.2279406725242,75.1030625987815,105.306194942307
"Henderson","Freshwater Pond","Intermittently Flooded",74.5927731604118,47.9709825718003,93.0127373270268
"Henderson","Freshwater Pond","Permanently Flooded",225.370572137954,221.711479685718,226.735581570767
"Henderson","Freshwater Pond","Seasonally Flooded",74.5927731604118,47.9709825718003,93.0127373270268
"Henderson","Freshwater Pond","Seasonally Flooded/Saturated",83.8305962184242,61.4483287488906,100.54079001678
"Henderson","Freshwater Pond","Seasonally Saturated",74.5927731604118,47.9709825718003,93.0127373270268
"Henderson","Freshwater Pond","Semipermanently Flooded",83.8305962184242,61.4483287488906,100.54079001678
"Henderson","Freshwater Pond","Temporary Flooded",74.5927731604118,47.9709825718003,93.0127373270268
"Henry","Freshwater Emergent Wetland","Intermittently Exposed",222.07008421469,222.07008421469,222.07008421469
"Henry","Freshwater Emergent Wetland","Intermittently Flooded",135.825702078096,104.298481697286,165.579285102983
"Henry","Freshwater Emergent Wetland","Permanently Flooded",222.07008421469,222.07008421469,222.07008421469
"Henry","Freshwater Emergent Wetland","Seasonally Flooded",171.65150510626,159.059874691204,184.030016913891
"Henry","Freshwater Emergent Wetland","Seasonally Flooded/Saturated",210.846316995864,208.035128897039,213.526867496815
"Henry","Freshwater Emergent Wetland","Seasonally Saturated",171.65150510626,159.059874691204,184.030016913891
"Henry","Freshwater Emergent Wetland","Semipermanently Flooded",210.846316995864,208.035128897039,213.526867496815
"Henry","Freshwater Emergent Wetland","Temporary Flooded",135.825702078096,104.298481697286,165.579285102983
"Henry","Freshwater Forested/Shrub Wetland","Intermittently Exposed",893.061094212234,893.061094212234,893.061094212234
"Henry","Freshwater Forested/Shrub Wetland","Intermittently Flooded",157.104242843829,84.4767612991286,233.177702481385
"Henry","Freshwater Forested/Shrub Wetland","Permanently Flooded",893.061094212234,893.061094212234,893.061094212234
"Henry","Freshwater Forested/Shrub Wetland","Seasonally Flooded",743.331178039904,718.077444319869,770.477615974338
"Henry","Freshwater Forested/Shrub Wetland","Seasonally Flooded/Saturated",891.251534261408,891.083574588944,891.307520818896
"Henry","Freshwater Forested/Shrub Wetland","Seasonally Saturated",743.331178039904,718.077444319869,770.477615974338
"Henry","Freshwater Forested/Shrub Wetland","Semipermanently Flooded",891.251534261408,891.083574588944,891.307520818896
"Henry","Freshwater Forested/Shrub Wetland","Temporary Flooded",157.104242843829,84.4767612991286,233.177702481385
"Henry","Freshwater Pond","Intermittently Exposed",14.2341835076931,9.16420684779365,16.0307956946655
"Henry","Freshwater Pond","Intermittently Flooded",10.5453447664415,4.80336413042123,12.8466016959075
"Henry","Freshwater Pond","Permanently Flooded",149.584061211341,149.584061211341,149.584061211341
"Henry","Freshwater Pond","Seasonally Flooded",10.5453447664415,4.80336413042123,12.8466016959075
"Henry","Freshwater Pond","Seasonally Flooded/Saturated",10.6960162655396,4.95403562951929,12.9972731950055
"Henry","Freshwater Pond","Seasonally Saturated",10.5453447664415,4.80336413042123,12.8466016959075
"Henry","Freshwater Pond","Semipermanently Flooded",10.6960162655396,4.95403562951929,12.9972731950055
"Henry","Freshwater Pond","Temporary Flooded",10.5453447664415,4.80336413042123,12.8466016959075
"Iroquois","Freshwater Emergent Wetland","Intermittently Exposed",321.217384854154,321.217384854154,321.217384854154
"Iroquois","Freshwater Emergent Wetland","Intermittently Flooded",106.098963185529,54.219239912642,163.12816255013
"Iroquois","Freshwater Emergent Wetland","Permanently Flooded",321.217384854154,321.217384854154,321.217384854154
"Iroquois","Freshwater Emergent Wetland","Seasonally Flooded",211.381220427934,174.035555320035,248.679551075819
"Iroquois","Freshwater Emergent Wetland","Seasonally Flooded/Saturated",308.599873296273,307.510902547956,310.032771541772
"Iroquois","Freshwater Emergent Wetland","Seasonally Saturated",211.381220427934,174.035555320035,248.679551075819
"Iroquois","Freshwater Emergent Wetland","Semipermanently Flooded",308.599873296273,307.510902547956,310.032771541772
"Iroquois","Freshwater Emergent Wetland","Temporary Flooded",106.098963185529,54.219239912642,163.12816255013
"Iroquois","Freshwater Forested/Shrub Wetland","Intermittently Exposed",2285.00053034464,2285.00053034464,2285.00053034464
"Iroquois","Freshwater Forested/Shrub Wetland","Intermittently Flooded",93.4756671881448,36.8726143227676,179.539840158299
"Iroquois","Freshwater Forested/Shrub Wetland","Permanently Flooded",2285.00053034464,2285.00053034464,2285.00053034464
"Iroquois","Freshwater Forested/Shrub Wetland","Seasonally Flooded",860.553289988128,842.833839359703,894.505408527871
"Iroquois","Freshwater Forested/Shrub Wetland","Seasonally Flooded/Saturated",2284.77339004538,2284.77339004538,2284.77339004538
"Iroquois","Freshwater Forested/Shrub Wetland","Seasonally Saturated",860.553289988128,842.833839359703,894.505408527871
"Iroquois","Freshwater Forested/Shrub Wetland","Semipermanently Flooded",2284.77339004538,2284.77339004538,2284.77339004538
"Iroquois","Freshwater Forested/Shrub Wetland","Temporary Flooded",93.4756671881448,36.8726143227676,179.539840158299
"Iroquois","Freshwater Pond","Intermittently Exposed",28.5419806727292,27.06980482612,30.7543106189281
"Iroquois","Freshwater Pond","Intermittently Flooded",14.4882655760534,9.01265780249471,20.8202597353803
"Iroquois","Freshwater Pond","Permanently Flooded",40.0492137434537,39.0188532798456,41.3163752010913
