"Intermittently Exposed","Intermittently Flooded","Permanently Flooded","Seasonally Flooded","Seasonally Flooded/Saturated","Seasonally Saturated","Semipermanently Flooded","Temporary Flooded"
0.0356512752250832,0.00913391405736462,0.0374341675430908,0.0271117247426139,0.0297750373543016,0.0281178620858164,0.0339072835659833,0.0125694476205238
0.0317897304249471,0.0100335863742344,0.0351800812855825,0.0277795974607034,0.0306257000007239,0.0284064153276071,0.0329162529960026,0.010256343873525
0.0350339399979395,0.00969310879445647,0.0405893178414425,0.0302697612367758,0.0308811071311691,0.0288865314552339,0.0319325657054441,0.0138203097109859
0.0360603649967015,0.0106184502280922,0.0378813239695983,0.027853331757383,0.0316103130687376,0.0271375581413661,0.0342367798813857,0.012986716144489
0.0320250042564173,0.0087926994810059,0.0340339733040115,0.0277996775124728,0.0359204696126113,0.0251524334262869,0.0343683344214177,0.012386513644444
0.0351130655349394,0.0131110880496194,0.0360892382246814,0.0323893753281052,0.0286472979904072,0.0280417568985231,0.0305251080291392,0.0110431276538846
0.0363438057512804,0.0112929866981027,0.0357728791035824,0.0292402567336203,0.0317892567885235,0.0253634368696552,0.0328336353715719,0.0120361342363393
0.0344469551585545,0.00870044004700097,0.035231474546842,0.0266990823240247,0.0347798863878641,0.0247560892731391,0.0333849157468859,0.0115294028945827
0.032709831716967,0.00714891301541389,0.0333732019913874,0.0298048811500917,0.0350529639706989,0.0257983908385824,0.0340256930643604,0.0131265667989722
0.0350853513653045,0.0141288847546243,0.0351780986999142,0.0247601243149848,0.0315266710644075,0.0315056172050545,0.0321496774463919,0.00835682158522482
0.0329794799736487,0.00851584062114898,0.03475508777797,0.031513094318264,0.0336023616705078,0.0231706204905411,0.0330586093324872,0.0120501078604693
0.0352646201755903,0.0112607845943748,0.0369318713324535,0.0238401369971898,0.0333533230158091,0.0227483222251251,0.0326292091126208,0.00693096107579533
0.0340096666261876,0.00863041515518227,0.0353664886261782,0.0270135193637352,0.0351776538503179,0.0222836652142766,0.0352957555432685,0.00914661901873866
0.032810984763054,0.0122444166784166,0.0347760409030171,0.0290673113950867,0.0304276141779567,0.0328304987557329,0.0299424302129842,0.0128318391557314
0.0369058905504384,0.00995286589833663,0.0372550915346566,0.0318890197395703,0.0324508215370496,0.0295679975249649,0.0298184457060373,0.0130692189002877
0.0317556688449051,0.0132729038649122,0.0393512008818437,0.0297591449129474,0.0318131975892769,0.0286404143553087,0.0299405929713665,0.0107942003448727
0.0359679941444325,0.00851968026875791,0.0335317292741986,0.0274336738229794,0.0336863290470689,0.0255032439342632,0.0348976488597146,0.0084317998464414
0.03594626706442,0.00874706558038654,0.0338515849838836,0.0272305062994212,0.0351326840419032,0.0261493106258138,0.0343207861870664,0.00772388227499988
0.0325049237074683,0.0120999229033398,0.0363359597021288,0.0302030843697586,0.0310351374984236,0.0293419540023866,0.0349028838382731,0.00833630152850619
0.034782555416522,0.00871110349708083,0.034157169321005,0.0273458625931708,0.0324895835612499,0.0268380105416445,0.0313727858870969,0.0116278375450499
0.0327035984711511,0.00970834414234216,0.0312943735189001,0.0252315055556507,0.0333751759274238,0.0302342096001779,0.031758958539455,0.00971968710286925
0.0340069566900357,0.0146704964144803,0.0333560544621554,0.0288421235683727,0.03188065790809,0.0277045792425405,0.0314819164760977,0.00859705787110418
0.0308503523393566,0.00904605378313876,0.0307282014383155,0.0279031214464032,0.0295665096184969,0.0299603368539591,0.0335247318185964,0.00995716485614302
