"Intermittently Exposed","Intermittently Flooded","Permanently Flooded","Seasonally Flooded","Seasonally Flooded/Saturated","Seasonally Saturated","Semipermanently Flooded","Temporary Flooded"
-0.00226269932561598,-3.16594335693157e-05,-0.00579613565451719,-0.00322316792849664,-0.00536760007565377,-0.00439406731737389,-0.00372405830423148,0.00333341365250462
0.00091888275392458,0.00105020486666817,-0.00657527753696634,-0.00412462831950913,-0.00552449959161519,-0.0049336081401517,-0.00434809096221343,0.00406242561027673
-0.00351520997898259,0.00128390885500938,-0.00469797648559923,-0.00490552481784505,-0.00639251759261421,-0.00487889284391345,-0.00463957703722205,0.00521642776207255
-0.0038866260954773,0.00563476736373387,-0.00509346342993566,-0.00272406750573296,-0.00532456292261155,-0.00509461796819095,-0.0018458747959287,0.00119483853806293
-0.00551842284599912,-4.77189806552692e-05,-0.00319376438625534,-0.00548959306814661,-0.00146839192406962,0.000270998820894963,-0.00598549553296998,0.00115915647591937
0.000155295559969478,0.00625058946467802,-0.00567500251130358,0.0055501082058251,-0.00460531894846198,-0.00324954897312264,-0.00154680394761131,0.00158008629210016
-0.00537795818383652,-0.000155810821121791,-0.00152411975263941,-0.00551067546937542,-0.00169623205382017,-0.00373806396590727,-0.00442208477254112,-0.0011005288717463
0.00336754052183685,0.00310583804992158,-0.00470249751724139,-0.00336656005116668,-0.00423230814235056,-0.000857908313759958,0.00289356544423743,0.000245812675783953
-0.0030159002885423,0.00118989720177525,-0.00627138500748367,0.000168838876312494,-0.000937456703136407,0.00361121025691763,-0.00557831700529954,0.00305732573419667
-0.00523664164882068,0.00126106210475484,0.000849425612609509,-0.00427610900318127,-0.00554342405861105,-0.00460231710230327,-0.00162434448890976,0.00113342535478925
0.000626436183723146,0.0027504019155261,-0.00580470560185521,-0.000793642332059793,0.000441623673001696,0.00400121080424823,-0.00507928939646078,-0.000136442925634879
-0.00328258509737986,-5.59721263704205e-05,-0.00450562214488849,-0.00366553644077486,-0.00265828497202787,-0.00274898626240832,-0.00613157216458762,-0.00040262222587318
-0.00264897401336566,0.00619449238386283,-0.00405971483027683,0.000641280675753396,-0.00376395764128558,0.00213238492748778,-0.00478003172951779,0.00265164334611399
-0.00533713187610108,0.00141118707856137,-0.00323919937274982,-0.000371638313082102,0.0023350920280786,-0.00166793888502648,-0.00514922215259457,0.00172426920802797
-0.00143151054319214,0.000284783757253192,0.0022173214555806,-0.00508534753022904,-0.00248778197747861,-0.00328176069058638,-0.00213113283441282,0.000550051035243495
-0.00337479111160277,0.000210786975134255,-0.00324812145624022,-0.00534852415195472,-0.00343886200904778,-0.000503940732588857,-0.00160345966827471,0.000891310807982702
-0.000966376952200859,-0.00045821775800473,0.0021650730912233,-0.00437649104750342,-0.00347748005732274,-0.00215335621588582,0.00269209673614158,0.00244842869143205
-0.00481608190057142,0.00283087744389446,-0.00583111258584347,-0.00270947891851646,-0.00316543098198649,-0.00422746344048367,-0.00529132206722158,0.00313019949518701
0.000937548819353338,0.00129138439472547,0.00375564229541112,-0.00263345070869999,-0.00342399408454587,0.00485190024129095,-0.00386871264547904,0.00275616364426708
