"Intermittently Exposed","Intermittently Flooded","Permanently Flooded","Seasonally Flooded","Seasonally Flooded/Saturated","Seasonally Saturated","Semipermanently Flooded","Temporary Flooded"
81.6583804876266,0.314358426150045,108.684767194826,54.8868048768945,67.7365826802985,66.9064676254162,81.5442472727872,25.1841048904188
71.907156673718,12.5788864951353,80.8683231208544,54.7935416244396,58.2728643909603,43.9702145031427,61.447636565029,5.76143962116376
56.8856616951419,11.6743841498539,83.321897308006,67.5688582032024,65.5149167387433,36.934882014334,60.3866266711643,5.8575359216479
56.0010563086649,11.4502122934471,69.2532116608059,43.0541754783496,48.3303213390134,70.0001878021415,88.9648438925181,12.3537025633833
101.958634236782,3.37999197527586,114.398911728595,50.9945640917934,83.9287735642244,32.6885219262811,45.1714293873652,21.5480210174395
63.1598609911211,27.7010732810937,79.662551958099,58.7618719021255,58.5780927053869,65.0489397332933,98.6968622075781,1.44696563270819
88.9644428236446,6.70284602072018,96.4097081225719,54.7141571699842,71.5636241820191,45.6076915552631,50.2219083606135,5.41769591314341
67.9625233022598,18.6997622997257,88.0219409872207,54.5401957764591,67.7529712529677,53.3824078325603,89.4683865663975,30.3148689910885
70.7682642917668,15.7158826190476,95.4044258460434,45.1513599117558,68.9582359900684,47.9895224578094,74.855420452724,13.1822206004675
63.4841817145843,12.1721950051046,88.9843522587955,36.6227946080892,73.6109514112035,51.444660667907,54.8889544958591,21.4224755955926
70.2792972170352,-2.24121509031924,92.4851212829374,47.4960535005668,71.9528673596102,35.7579432778254,71.2358454476279,12.2186784450731
79.7315573718079,26.5002719650775,96.8824189667563,50.5714664107227,67.2830564576078,58.8158437004904,70.3785006971105,-0.98378229274975
74.4914375978397,9.75997391663263,86.498394411462,51.0716109978063,74.8406005289736,26.7147845479575,70.8810752008683,33.6549477899108
82.5050106491815,18.9912027659237,97.8304047007878,55.2076565604183,59.7937137965238,38.4036792454873,60.20609086257,0.324563098577712
81.0280792318142,17.9773988789449,115.75435795737,53.7871297704801,75.792492473464,44.0369667102786,77.2517367401343,3.62938328525226
