"Intermittently Exposed","Intermittently Flooded","Permanently Flooded","Seasonally Flooded","Seasonally Flooded/Saturated","Seasonally Saturated","Semipermanently Flooded","Temporary Flooded"
0.00507040307985631,0.00218468405017376,0.00455778809665446,0.00452148042205135,0.00228644068135422,0.00279566232008936,0.0049607769631892,0.0012116975553574
0.00463090269200117,0.0019662831347547,0.00427379564170668,0.00240547211118711,0.00623063459502572,0.00405334568543222,0.00415067289119254,0.0035065632572576
0.0047418361560092,0.00204817623142075,0.00517281929867321,0.00467573906896826,0.00326917245045802,0.00336751418056464,0.00480239325965739,0.000848913653443998
0.00503820459648509,0.00216268344782303,0.0037164465241154,0.00249958411710986,0.00655693774875636,0.00439941595243061,0.00423929160503006,0.00183599375614646
0.00417082501886188,0.00220678257106742,0.00513153601112804,0.00346113904447216,0.00252700800343808,0.00348705521752702,0.00485803320228321,0.00258012533995774
0.00384150458357555,0.00322041093676112,0.00410327629786199,0.00454555128603096,0.00297080866298184,0.00495310287632823,0.00508278636977719,0.00173466105860242
0.00384241071288425,0.00190625331228004,0.0038060505472833,0.00502318910110601,0.00306740513672419,0.00501461429140536,0.00410173578995787,0.00185987116529669
0.00386223214139426,0.00277142789036638,0.00402776053294872,0.00346986332207636,0.0044666849202038,0.00246983534091012,0.00426097906483675,0.00208887874829658
0.00460610415326522,0.00188714635430456,0.0050824667478265,0.00367505090083383,0.00421614779688334,0.00349117984533974,0.00552212891659075,0.00227572279417964
0.0051663243393912,0.00166727908406311,0.00584708442965921,0.0025103870542425,0.00640095401456451,0.004657640367828,0.00466366126220717,0.000558109277152786
0.00544772566382718,0.00288881276544796,0.00250603415374481,0.00565381013198619,0.004286236899626,0.00420669981927948,0.00548052393267481,0.00147946768977204
0.00341309724459903,0.000838970209206089,0.00577267382110769,0.00167858198921599,0.00451767758789095,0.00408958861100885,0.00446269679650934,0.00168341843252301
0.00458204971643055,0.000863638568391307,0.00358486242563899,0.00331610091076697,0.00470804414897565,0.00353656718515127,0.00630671682202588,0.00227425258235702
0.00451338467495783,0.00345226808715153,0.00462499597600559,0.00350653450030525,0.00414840104029376,0.00424612823340209,0.00306077540938877,0.00172838309867547
0.00542823632359135,0.000774395575620587,0.00470368351133234,0.00388613506581473,0.00548652600363474,0.00288335583244841,0.0044154362855386,0.00156306878349565
0.00293115624120825,0.00244418567087658,0.00384015566757777,0.00384062526880561,0.00397768838337641,0.002429435445287,0.00428834157744223,0.00242516640148116
