"Intermittently Exposed","Intermittently Flooded","Permanently Flooded","Seasonally Flooded","Seasonally Flooded/Saturated","Seasonally Saturated","Semipermanently Flooded","Temporary Flooded"
0.0320340227173147,0.00996429388297644,0.0338411764122806,0.031592971034986,0.0280888557277417,0.0300364587075302,0.0305951294018798,0.00994692269184015
0.0335961014745043,0.00929781967431733,0.0358360335312826,0.0247911604290909,0.0373767757436076,0.0261251228827776,0.0347909684191867,0.0116267520656802
0.0346386700440672,0.0101021640026902,0.0360796325039684,0.0253952890736394,0.0371546994885796,0.0270303784260587,0.03475953640269,0.0112022528151243
0.0364592870783562,0.010047541265614,0.0321266877922888,0.0287107218533784,0.0302090824976778,0.0321578807299508,0.0299933844078075,0.0121007353720951
0.0328283570288688,0.00990208788099645,0.0313690474763926,0.0276752172216386,0.034017141830722,0.026997413232643,0.034102869819704,0.00942016803436862
0.0336478469939689,0.0110497034769529,0.0355869292237831,0.0294700045526484,0.0314618898135099,0.0298909564108078,0.032449743951716,0.0121765734130522
0.0324277449977835,0.00975488292699476,0.0350026786050454,0.0274926091955447,0.0315100578147904,0.0285222117044469,0.0329343977446776,0.012420711564999
0.0314666009016519,0.00895142459860209,0.0353696071639703,0.0285674231121184,0.0310758508614204,0.0283802909291432,0.0324463067335642,0.0131946380203845
0.0356270911742173,0.0124239569651371,0.03484103804976,0.0284334104082647,0.0339888743346885,0.0288027246645587,0.0325365712997127,0.00773677343150649
0.0340605800004611,0.00948193798669925,0.0345137901860042,0.0285047746317551,0.0349502609632166,0.0248297751960906,0.0297436383001393,0.0109583379084669
0.0353112670909859,0.00987851368935336,0.0351206442676347,0.0285569949922183,0.0351163534313956,0.0240168529894445,0.0297119442811207,0.0143172261068741
0.0324722123075914,0.0113062129146125,0.0328845984745516,0.0291831486709253,0.0326208040172754,0.0324257504109937,0.0334522971578696,0.00770747508779421
0.0330090796291045,0.0100403851816604,0.0375698371547168,0.027145348212533,0.0328025017587168,0.0243300302858319,0.031261257077952,0.0129350491628753
0.0329153205310814,0.00824827196937,0.0353157830225038,0.0302562726034449,0.0343397218329419,0.0289767785176778,0.0314930269153368,0.00932860252467675
0.033139013842518,0.00849914187568342,0.0354747339572985,0.0296373922692916,0.0332737804703269,0.0307492540633541,0.0319110916827099,0.00796633318154356
0.0355309705015617,0.00898793165884595,0.0385830732677823,0.0267545045912988,0.035902788744772,0.0264006173784878,0.0330482734117908,0.00930285750714391
0.0338013021239956,0.0141016108940935,0.0336486923469142,0.0294253580101517,0.0273041838254615,0.0272350616916872,0.0329835688842253,0.012616168133839
0.0331029345538058,0.00786079823506364,0.0367047024153321,0.0292756303230895,0.0388157586126746,0.0296475939300977,0.0326172057829364,0.00615072951900395
0.0338676738680437,0.0108633870716952,0.0346051849405278,0.027460315847769,0.0265347168485503,0.0273464449036174,0.0330969721148939,0.0139672516892093
0.0333996211343936,0.0110356693258916,0.033648397676506,0.0279474517213031,0.026030317945276,0.0273130830615199,0.0330105763993569,0.0114203243126791
