"Intermittently Exposed","Intermittently Flooded","Permanently Flooded","Seasonally Flooded","Seasonally Flooded/Saturated","Seasonally Saturated","Semipermanently Flooded","Temporary Flooded"
-0.0135598241021799,0.0217987734179533,-0.00634283717354062,0.00374155435124124,0.00441545602930509,-0.0075014461376237,-0.0102014798498381,0.016992852759625
-0.0074841028456962,0.048193674802232,-0.00967508799366534,-0.0053112074787253,-0.0011841114681125,-0.00746006897228461,-0.00796778014661768,0.0174309937428362
0.0185756698728018,0.00293023695489305,-0.0132583274344511,-0.00920683096728693,-0.0113283799438456,-0.0115140955099051,0.00616987847336383,0.000863983428295782
-0.0031963282724527,0.00603003214164355,0.00332234002470449,-0.0140609802388331,-0.016181612876926,-0.0038178715515871,-0.0086079733342448,0.0158766972074876
0.0267693863539043,0.0022932548379006,-0.00568448140804905,0.0341329256970581,-0.0120960470637138,-0.00676971369581143,-0.00786399428628884,0.0103342411942968
-0.00542313372344547,-0.00152875096955119,-0.0126228272912181,-0.00679999842733134,0.0494666775167255,-0.0132528544250391,0.0105149109398163,0.00190465412826395
0.00177179474987916,0.000400580096843274,-0.0167695145199571,-0.00316203456624688,0.00142581315581828,0.011496984183998,-0.00645145650366991,0.00807942669732209
0.00203876074548887,0.0422231461053983,-0.0175612730632537,-0.00595329644978513,0.00583952716525104,-0.0107527688509178,0.0130613031262124,0.00962976605470212
-0.0130072811266939,-0.00298992837694081,0.0527776596713386,-0.000270464754322793,0.0084007388254204,-0.000784567171504442,-0.0120383463992269,0.0104917450864181
-0.0064353389482547,0.0206505968800569,-0.0191875386873094,-0.00520969197123606,0.00225770670332091,-0.00711243921503293,0.000745245189762943,0.00175312430045571
-0.00715682630338819,-0.00150706983044718,-0.0135357892482851,-0.00378697540743882,-0.0118368801840088,-0.00999001379571256,0.0147757493880372,0.00371016254348239
-0.0167420727765411,-0.00102038848852724,0.0300896038329297,0.00886153383213143,0.0153282687247093,-0.00715289708329703,0.0207288356543977,0.00174008608449943
-0.00549201650663798,-0.00186403676179882,0.000892540639721912,-0.002670785253321,0.0333754528332739,-0.01236333582642,0.00538338773440439,0.0071676767444789
0.0424527006344235,-0.00354223086211966,0.0110999433767412,0.00526762944533108,0.00105142831475854,0.00383857255130076,0.014324629579922,-0.000989730172469354
-0.0156222587892474,0.0345282659872258,-0.00281328408877498,-0.00645330197978232,-0.00370521748850789,-0.00749083048787782,-0.00353727489655402,0.0233952607632631
-0.000624040234102841,-0.000508719448926167,0.00430103436709871,-0.013124664819618,0.0337759551355437,-0.0110440749301347,0.0271933403824348,0.00478612016931254
0.00746646211651397,0.000954751284887701,0.0265805521508464,-0.0143794030892118,0.0279570382476305,-0.0105695091263757,0.0142868830734163,0.00131307762737933
-0.00312761345338399,0.0120203817935302,-0.00813738334236543,0.0262019800969062,-0.0115007958372542,-0.00452763800062101,0.00416184584434312,0.0274846203054696
0.00368360762181215,0.0158242967225612,-0.00704275089880422,0.0159684655718582,-0.00867900692969697,-0.00408479432659134,-0.00200746817977546,0.0115505661118936
0.00220708917550718,0.00611576459786477,0.00215575390514272,0.0207816804509912,-0.00561010293489867,0.00201473275016471,0.0063283433307066,-0.000707109030593533
-0.00612927379751878,0.0266187813815709,0.0169870683602173,-0.00988413791622147,0.0177310446654244,-0.0115720038526329,0.000745035533212424,0.0652340391468209
-0.0141871129111605,0.014720224247483,-0.00271099909758067,-0.0115057245769522,0.0252628348154361,-0.0120842836423396,0.00558153588525467,0.00183376833106426
0.0263523571906977,-0.00173536322506509,-0.00224626710616556,0.0253214581960676,-0.0131581998822689,0.00723963486602092,-0.00757017314659343,0.0199975967227133
-2.03092473861737e-05,0.00457608616051831,-0.0141173105501571,-0.00626384969470543,-0.0145671363159266,0.00416906230910209,0.0150079030403699,0.00644337769975739
